"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
3,"3.out",34,"34.Other","28553","2015-09-01 16:27:32.67",2.46,0.804,-0.128,0.192,"out","Other","land","land","","02-09-15",2015-09-01 16:27:32.67
3,"3.out",34,"34.Other","28554","2015-09-01 16:27:32.71",2.46,0.256,-1.404,0.312,"out","Other","land","land","","02-09-15",2015-09-01 16:27:32.71
4,"4.moving",35,"35.Travelling","28555","2015-09-01 16:27:32.75",2.46,-0.576,-0.848,0.824,"moving","Travelling","land","land","moving","02-09-15",2015-09-01 16:27:32.75
4,"4.moving",35,"35.Travelling","28556","2015-09-01 16:27:32.77",2.46,-0.336,1.12,1.428,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:32.77
4,"4.moving",35,"35.Travelling","28557","2015-09-01 16:27:32.81",2.46,0.076,1.52,1.308,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:32.81
4,"4.moving",35,"35.Travelling","28558","2015-09-01 16:27:32.88",2.43,0.18,0.724,0.744,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:32.88
4,"4.moving",35,"35.Travelling","28559","2015-09-01 16:27:32.92",2.46,0.3,0.448,0.492,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:32.92
4,"4.moving",35,"35.Travelling","28560","2015-09-01 16:27:32.96",2.43,0.14,0.312,0.184,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:32.96
4,"4.moving",35,"35.Travelling","28561","2015-09-01 16:27:33.00",2.46,-0.084,-0.092,0.252,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:33.00
5,"5.other",36,"36.Other","28562","2015-09-01 16:27:33.02",2.43,-0.044,-0.188,-0.5,"other","Other","land","land","other","02-09-15",2015-09-01 16:27:33.02
5,"5.other",36,"36.Other","28563","2015-09-01 16:27:33.06",2.46,1.032,0.216,0.132,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.06
5,"5.other",36,"36.Other","28564","2015-09-01 16:27:33.13",2.46,1.604,1.472,0.684,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.13
5,"5.other",36,"36.Other","28565","2015-09-01 16:27:33.17",2.46,0.98,0.972,0.376,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.17
5,"5.other",36,"36.Other","28566","2015-09-01 16:27:33.22",2.46,0.66,0.4,0.356,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.22
5,"5.other",36,"36.Other","28567","2015-09-01 16:27:33.25",2.46,0.392,0.072,0.736,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.25
5,"5.other",36,"36.Other","28568","2015-09-01 16:27:33.27",2.46,0.248,-0.24,1.304,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.27
5,"5.other",36,"36.Other","28569","2015-09-01 16:27:33.31",2.46,0.208,-0.084,1.344,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.31
5,"5.other",36,"36.Other","28570","2015-09-01 16:27:33.38",2.46,0.096,-0.528,1.036,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.38
5,"5.other",36,"36.Other","28571","2015-09-01 16:27:33.43",2.43,0.024,-0.64,0.272,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.43
5,"5.other",36,"36.Other","28572","2015-09-01 16:27:33.47",2.43,0.38,-0.4,-0.112,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.47
5,"5.other",36,"36.Other","28573","2015-09-01 16:27:33.50",2.43,0.116,1.04,-0.244,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.50
5,"5.other",36,"36.Other","28574","2015-09-01 16:27:33.52",2.43,0.096,1.108,-0.128,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.52
5,"5.other",36,"36.Other","28575","2015-09-01 16:27:33.56",2.46,0.52,1.02,-0.084,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.56
5,"5.other",36,"36.Other","28576","2015-09-01 16:27:33.64",2.46,0.896,0.56,0.036,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.64
5,"5.other",36,"36.Other","28577","2015-09-01 16:27:33.68",2.46,0.844,0.176,0.556,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.68
5,"5.other",36,"36.Other","28578","2015-09-01 16:27:33.72",2.46,0.692,0.02,0.788,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.72
5,"5.other",36,"36.Other","28579","2015-09-01 16:27:33.75",2.46,0.604,0.092,0.912,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.75
5,"5.other",36,"36.Other","28580","2015-09-01 16:27:33.77",2.43,0.488,0.08,0.912,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.77
5,"5.other",36,"36.Other","28581","2015-09-01 16:27:33.82",2.46,0.476,0.12,0.872,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.82
5,"5.other",36,"36.Other","28582","2015-09-01 16:27:33.89",2.43,0.52,0.172,0.748,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.89
5,"5.other",36,"36.Other","28583","2015-09-01 16:27:33.93",2.43,0.6,0.228,0.692,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.93
5,"5.other",36,"36.Other","28584","2015-09-01 16:27:33.97",2.46,0.64,0.336,0.628,"other","Other","land","land","","02-09-15",2015-09-01 16:27:33.97
5,"5.other",36,"36.Other","28585","2015-09-01 16:27:34.00",2.46,0.644,0.356,0.56,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.00
5,"5.other",36,"36.Other","28586","2015-09-01 16:27:34.03",2.43,0.748,0.404,0.52,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.03
5,"5.other",36,"36.Other","28587","2015-09-01 16:27:34.07",2.46,0.708,0.444,0.468,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.07
5,"5.other",36,"36.Other","28588","2015-09-01 16:27:34.14",2.43,0.624,0.348,0.508,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.14
5,"5.other",36,"36.Other","28589","2015-09-01 16:27:34.18",2.46,0.464,0.244,0.7,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.18
5,"5.other",36,"36.Other","28590","2015-09-01 16:27:34.22",2.46,0.908,0.112,0.84,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.22
5,"5.other",36,"36.Other","28591","2015-09-01 16:27:34.25",2.46,0.692,-0.388,1.028,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.25
5,"5.other",36,"36.Other","28592","2015-09-01 16:27:34.28",2.46,0.74,0.06,0.692,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.28
5,"5.other",36,"36.Other","28593","2015-09-01 16:27:34.32",2.43,0.896,0.348,0.132,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.32
5,"5.other",36,"36.Other","28594","2015-09-01 16:27:34.39",2.46,1.08,0.472,0.108,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.39
5,"5.other",36,"36.Other","28595","2015-09-01 16:27:34.43",2.46,1.12,0.608,0.272,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.43
5,"5.other",36,"36.Other","28596","2015-09-01 16:27:34.48",2.46,0.964,0.684,0.144,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.48
5,"5.other",36,"36.Other","28597","2015-09-01 16:27:34.50",2.46,0.952,0.816,0.196,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.50
5,"5.other",36,"36.Other","28598","2015-09-01 16:27:34.53",2.46,1.132,0.88,0.156,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.53
5,"5.other",36,"36.Other","28599","2015-09-01 16:27:34.57",2.46,0.764,1.196,-0.056,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.57
5,"5.other",36,"36.Other","28600","2015-09-01 16:27:34.64",2.43,0.288,0.412,0.14,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.64
5,"5.other",36,"36.Other","28601","2015-09-01 16:27:34.69",2.46,0.284,0.216,0.532,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.69
5,"5.other",36,"36.Other","28602","2015-09-01 16:27:34.73",2.43,0.196,0.32,0.884,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.73
5,"5.other",36,"36.Other","28603","2015-09-01 16:27:34.75",2.46,0.004,0.036,1.08,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.75
5,"5.other",36,"36.Other","28604","2015-09-01 16:27:34.78",2.43,0.168,-0.02,0.688,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.78
5,"5.other",36,"36.Other","28605","2015-09-01 16:27:34.82",2.46,0.104,-0.208,0.4,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.82
5,"5.other",36,"36.Other","28606","2015-09-01 16:27:34.90",2.46,0.372,0.644,0.308,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.90
5,"5.other",36,"36.Other","28607","2015-09-01 16:27:34.94",2.46,0.568,0.82,0.328,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.94
5,"5.other",36,"36.Other","28608","2015-09-01 16:27:34.98",2.43,0.576,0.864,0.58,"other","Other","land","land","","02-09-15",2015-09-01 16:27:34.98
5,"5.other",36,"36.Other","28609","2015-09-01 16:27:35.00",2.46,0.876,0.728,0.46,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.00
5,"5.other",36,"36.Other","28610","2015-09-01 16:27:35.03",2.46,1.048,0.592,0.34,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.03
5,"5.other",36,"36.Other","28611","2015-09-01 16:27:35.08",2.46,0.892,0.808,0.272,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.08
5,"5.other",36,"36.Other","28612","2015-09-01 16:27:35.15",2.43,0.92,0.964,0.376,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.15
5,"5.other",36,"36.Other","28613","2015-09-01 16:27:35.19",2.43,0.556,0.848,0.48,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.19
5,"5.other",36,"36.Other","28614","2015-09-01 16:27:35.23",2.43,0.212,0.7,0.996,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.23
5,"5.other",36,"36.Other","28615","2015-09-01 16:27:35.25",2.43,0.312,0.324,0.868,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.25
5,"5.other",36,"36.Other","28616","2015-09-01 16:27:35.29",2.46,0.484,0.176,0.624,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.29
5,"5.other",36,"36.Other","28617","2015-09-01 16:27:35.33",2.46,0.564,-0.02,0.42,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.33
5,"5.other",36,"36.Other","28618","2015-09-01 16:27:35.40",2.43,0.368,-0.232,0.408,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.40
5,"5.other",36,"36.Other","28619","2015-09-01 16:27:35.44",2.46,0.428,-0.092,0.156,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.44
5,"5.other",36,"36.Other","28620","2015-09-01 16:27:35.48",2.43,0.764,0.488,0.18,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.48
5,"5.other",36,"36.Other","28621","2015-09-01 16:27:35.50",2.43,0.916,1.24,0.428,"other","Other","land","land","","02-09-15",2015-09-01 16:27:35.50
5,"5.moving",37,"37.Travelling","28622","2015-09-01 16:27:35.54",2.43,0.976,0.548,0.284,"moving","Travelling","land","land","moving","02-09-15",2015-09-01 16:27:35.54
5,"5.moving",37,"37.Travelling","28623","2015-09-01 16:27:35.58",2.43,0.448,0.36,1.064,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.58
5,"5.moving",37,"37.Travelling","28624","2015-09-01 16:27:35.65",2.43,-0.04,-0.196,1.58,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.65
5,"5.moving",37,"37.Travelling","28625","2015-09-01 16:27:35.69",2.43,-0.22,0.348,1.84,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.69
5,"5.moving",37,"37.Travelling","28626","2015-09-01 16:27:35.74",2.43,-0.096,0.26,1.824,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.74
5,"5.moving",37,"37.Travelling","28627","2015-09-01 16:27:35.75",2.46,-0.112,-0.1,1.236,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.75
5,"5.moving",37,"37.Travelling","28628","2015-09-01 16:27:35.79",2.43,-0.224,-0.444,0.528,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.79
5,"5.moving",37,"37.Travelling","28629","2015-09-01 16:27:35.83",2.43,0.2,0.052,0.296,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.83
5,"5.moving",37,"37.Travelling","28630","2015-09-01 16:27:35.90",2.43,0.236,-0.204,0.348,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.90
5,"5.moving",37,"37.Travelling","28631","2015-09-01 16:27:35.95",2.43,0.144,0.18,0.08,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.95
5,"5.moving",37,"37.Travelling","28632","2015-09-01 16:27:35.99",2.46,0.868,0.68,0.196,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:35.99
5,"5.moving",37,"37.Travelling","28633","2015-09-01 16:27:36.00",2.46,1.852,1.348,0.504,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.00
5,"5.moving",37,"37.Travelling","28634","2015-09-01 16:27:36.04",2.43,1.58,0.848,0.176,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.04
5,"5.moving",37,"37.Travelling","28635","2015-09-01 16:27:36.08",2.43,0.528,0.54,0.036,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.08
5,"5.moving",37,"37.Travelling","28636","2015-09-01 16:27:36.16",2.43,-0.168,0.248,1.076,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.16
5,"5.moving",37,"37.Travelling","28637","2015-09-01 16:27:36.20",2.43,-0.496,1.468,1.472,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.20
5,"5.moving",37,"37.Travelling","28638","2015-09-01 16:27:36.24",2.43,0.028,1.788,1.54,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.24
5,"5.moving",37,"37.Travelling","28639","2015-09-01 16:27:36.25",2.43,-0.2,-0.196,0.772,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.25
5,"5.moving",37,"37.Travelling","28640","2015-09-01 16:27:36.29",2.43,0.144,-0.984,0.34,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.29
5,"5.moving",37,"37.Travelling","28641","2015-09-01 16:27:36.34",2.43,0.296,-0.724,-0.096,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.34
5,"5.moving",37,"37.Travelling","28642","2015-09-01 16:27:36.41",2.43,0.548,-0.212,-0.084,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.41
5,"5.moving",37,"37.Travelling","28643","2015-09-01 16:27:36.45",2.46,0.968,0.328,-0.404,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.45
5,"5.moving",37,"37.Travelling","28644","2015-09-01 16:27:36.49",2.46,1.62,-0.08,-0.188,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.49
5,"5.moving",37,"37.Travelling","28645","2015-09-01 16:27:36.50",2.43,1.244,-0.068,-0.664,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.50
5,"5.moving",37,"37.Travelling","28646","2015-09-01 16:27:36.55",2.46,0.104,1.288,-0.308,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.55
5,"5.moving",37,"37.Travelling","28647","2015-09-01 16:27:36.59",2.43,-0.692,2.068,-0.72,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.59
5,"5.moving",37,"37.Travelling","28648","2015-09-01 16:27:36.66",2.43,-0.016,1.736,-0.344,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.66
5,"5.moving",37,"37.Travelling","28649","2015-09-01 16:27:36.70",2.43,-0.096,1.36,0.148,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.70
5,"5.moving",37,"37.Travelling","28650","2015-09-01 16:27:36.74",2.43,0.3,1.376,0.5,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.74
5,"5.moving",37,"37.Travelling","28651","2015-09-01 16:27:36.76",2.43,0.62,1.176,0.376,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.76
5,"5.moving",37,"37.Travelling","28652","2015-09-01 16:27:36.80",2.43,0.536,0.448,0.136,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.80
5,"5.moving",37,"37.Travelling","28653","2015-09-01 16:27:36.84",2.46,0.656,-0.024,0.312,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.84
5,"5.moving",37,"37.Travelling","28654","2015-09-01 16:27:36.91",2.46,0.532,0.008,0.136,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.91
5,"5.moving",37,"37.Travelling","28655","2015-09-01 16:27:36.95",2.43,0.796,0.392,-0.052,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:36.95
5,"5.moving",37,"37.Travelling","28656","2015-09-01 16:27:37.00",2.46,0.856,0.144,0.284,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.00
5,"5.moving",37,"37.Travelling","28657","2015-09-01 16:27:37.01",2.43,0.916,0.292,-0.068,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.01
5,"5.moving",37,"37.Travelling","28658","2015-09-01 16:27:37.05",2.43,1.072,0.608,-0.336,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.05
5,"5.moving",37,"37.Travelling","28659","2015-09-01 16:27:37.09",2.43,0.684,0.572,0.02,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.09
5,"5.moving",37,"37.Travelling","28660","2015-09-01 16:27:37.16",2.43,0.148,0.304,0.468,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.16
5,"5.moving",37,"37.Travelling","28661","2015-09-01 16:27:37.21",2.43,-0.004,0.292,0.76,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.21
5,"5.moving",37,"37.Travelling","28662","2015-09-01 16:27:37.25",2.43,0.172,1.064,0.888,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.25
5,"5.moving",37,"37.Travelling","28663","2015-09-01 16:27:37.26",2.43,0.644,1.172,1.364,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.26
5,"5.moving",37,"37.Travelling","28664","2015-09-01 16:27:37.30",2.43,0.456,0.956,1.48,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.30
5,"5.moving",37,"37.Travelling","28665","2015-09-01 16:27:37.34",2.43,0.564,0.436,1.16,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.34
5,"5.moving",37,"37.Travelling","28666","2015-09-01 16:27:37.42",2.43,0.5,0.104,0.528,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.42
5,"5.moving",37,"37.Travelling","28667","2015-09-01 16:27:37.46",2.43,0.636,0.068,0.556,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.46
5,"5.moving",37,"37.Travelling","28668","2015-09-01 16:27:37.50",2.43,0.596,0.092,0.424,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.50
5,"5.moving",37,"37.Travelling","28669","2015-09-01 16:27:37.51",2.43,0.76,0.208,0.332,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.51
5,"5.moving",37,"37.Travelling","28670","2015-09-01 16:27:37.55",2.43,0.976,0.132,0.04,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.55
5,"5.moving",37,"37.Travelling","28671","2015-09-01 16:27:37.63",2.43,0.892,0.316,-0.204,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.63
5,"5.moving",37,"37.Travelling","28672","2015-09-01 16:27:37.67",2.43,0.972,0.376,0.06,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.67
5,"5.moving",37,"37.Travelling","28673","2015-09-01 16:27:37.71",2.43,0.492,0.472,0.396,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.71
5,"5.moving",37,"37.Travelling","28674","2015-09-01 16:27:37.75",2.43,-0.12,0.416,0.924,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.75
5,"5.moving",37,"37.Travelling","28675","2015-09-01 16:27:37.76",2.46,-0.04,0.728,1.316,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.76
5,"5.moving",37,"37.Travelling","28676","2015-09-01 16:27:37.81",2.43,0.264,0.544,1.3,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.81
5,"5.moving",37,"37.Travelling","28677","2015-09-01 16:27:37.88",2.43,0.32,0.272,0.98,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.88
5,"5.moving",37,"37.Travelling","28678","2015-09-01 16:27:37.92",2.43,0.324,0.804,0.424,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.92
5,"5.moving",37,"37.Travelling","28679","2015-09-01 16:27:37.96",2.43,0.364,1.012,0.568,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:37.96
5,"5.moving",37,"37.Travelling","28680","2015-09-01 16:27:38.00",2.43,0.172,1.032,0.52,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.00
5,"5.moving",37,"37.Travelling","28681","2015-09-01 16:27:38.02",2.43,0.236,0.608,-0.044,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.02
5,"5.moving",37,"37.Travelling","28682","2015-09-01 16:27:38.06",2.43,0.18,-0.164,0.052,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.06
5,"5.moving",37,"37.Travelling","28683","2015-09-01 16:27:38.13",2.43,0.128,-0.492,0.472,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.13
5,"5.moving",37,"37.Travelling","28684","2015-09-01 16:27:38.17",2.43,0.496,-0.396,0.764,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.17
5,"5.moving",37,"37.Travelling","28685","2015-09-01 16:27:38.21",2.43,0.756,-0.24,0.86,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.21
5,"5.moving",37,"37.Travelling","28686","2015-09-01 16:27:38.25",2.43,0.696,-0.264,0.732,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.25
5,"5.moving",37,"37.Travelling","28687","2015-09-01 16:27:38.27",2.43,0.356,0.544,0.452,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.27
5,"5.moving",37,"37.Travelling","28688","2015-09-01 16:27:38.31",2.43,0.472,1.112,0.324,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.31
5,"5.moving",37,"37.Travelling","28689","2015-09-01 16:27:38.38",2.43,0.652,1.272,0.276,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.38
5,"5.moving",37,"37.Travelling","28690","2015-09-01 16:27:38.42",2.43,0.576,1.172,0.316,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.42
5,"5.moving",37,"37.Travelling","28691","2015-09-01 16:27:38.47",2.43,0.472,0.9,0.428,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.47
5,"5.moving",37,"37.Travelling","28692","2015-09-01 16:27:38.50",2.43,0.464,0.9,0.3,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.50
5,"5.moving",37,"37.Travelling","28693","2015-09-01 16:27:38.52",2.43,0.456,0.644,0.584,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.52
5,"5.moving",37,"37.Travelling","28694","2015-09-01 16:27:38.56",2.46,0.396,0.612,0.668,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.56
5,"5.moving",37,"37.Travelling","28695","2015-09-01 16:27:38.63",2.43,0.312,0.6,0.772,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.63
5,"5.moving",37,"37.Travelling","28696","2015-09-01 16:27:38.68",2.43,0.3,0.42,0.696,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.68
5,"5.moving",37,"37.Travelling","28697","2015-09-01 16:27:38.72",2.46,0.312,0.264,0.744,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.72
5,"5.moving",37,"37.Travelling","28698","2015-09-01 16:27:38.75",2.43,0.18,-0.024,0.84,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.75
5,"5.moving",37,"37.Travelling","28699","2015-09-01 16:27:38.77",2.43,0.208,-0.088,0.788,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.77
5,"5.moving",37,"37.Travelling","28700","2015-09-01 16:27:38.81",2.43,0.344,-0.032,0.816,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.81
5,"5.moving",37,"37.Travelling","28701","2015-09-01 16:27:38.89",2.43,0.456,0.504,0.704,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.89
5,"5.moving",37,"37.Travelling","28702","2015-09-01 16:27:38.93",2.43,0.5,0.704,0.684,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:27:38.93
3,"3.sitting",38,"38.Resting","28703","2015-09-01 16:27:38.97",2.43,0.596,0.732,0.66,"sitting","Resting","land","land","sitting","02-09-15",2015-09-01 16:27:38.97
3,"3.sitting",38,"38.Resting","28704","2015-09-01 16:27:39.00",2.43,0.656,0.668,0.644,"sitting","Resting","land","land","","02-09-15",2015-09-01 16:27:39.00
3,"3.sitting",38,"38.Resting","28705","2015-09-01 16:27:39.02",2.43,0.664,0.68,0.576,"sitting","Resting","land","land","","02-09-15",2015-09-01 16:27:39.02
3,"3.sitting",38,"38.Resting","28706","2015-09-01 16:27:39.07",2.43,0.6,0.648,0.596,"sitting","Resting","land","land","","02-09-15",2015-09-01 16:27:39.07
3,"3.sitting",38,"38.Resting","28707","2015-09-01 16:27:39.14",2.43,0.488,0.568,0.62,"sitting","Resting","land","land","","02-09-15",2015-09-01 16:27:39.14
6,"6.other",39,"39.Other","28708","2015-09-01 16:27:39.18",2.46,0.5,0.496,0.66,"other","Other","land","land","other","02-09-15",2015-09-01 16:27:39.18
6,"6.other",39,"39.Other","28709","2015-09-01 16:27:39.22",2.43,0.484,0.524,0.728,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.22
6,"6.other",39,"39.Other","28710","2015-09-01 16:27:39.25",2.43,0.336,0.488,0.732,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.25
6,"6.other",39,"39.Other","28711","2015-09-01 16:27:39.28",2.43,0.288,0.432,0.804,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.28
6,"6.other",39,"39.Other","28712","2015-09-01 16:27:39.32",2.43,0.528,0.408,0.804,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.32
6,"6.other",39,"39.Other","28713","2015-09-01 16:27:39.39",2.43,0.32,0.268,0.672,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.39
6,"6.other",39,"39.Other","28714","2015-09-01 16:27:39.43",2.43,0.504,0.292,0.644,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.43
6,"6.other",39,"39.Other","28715","2015-09-01 16:27:39.47",2.43,0.04,0.148,0.944,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.47
6,"6.other",39,"39.Other","28716","2015-09-01 16:27:39.50",2.43,0.148,0.284,0.972,"other","Other","land","land","","02-09-15",2015-09-01 16:27:39.50
