"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
1,"1.still",1,"1.Resting","13094","2014-10-20 07:15:14.16",2.56,0.94,-0.18,0.368,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.16
1,"1.still",1,"1.Resting","13095","2014-10-20 07:15:14.20",2.56,0.932,-0.16,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.20
1,"1.still",1,"1.Resting","13096","2014-10-20 07:15:14.24",2.56,0.936,-0.156,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.24
1,"1.still",1,"1.Resting","13097","2014-10-20 07:15:14.25",2.56,0.932,-0.156,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.25
1,"1.still",1,"1.Resting","13098","2014-10-20 07:15:14.26",2.56,0.936,-0.144,0.308,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.26
1,"1.still",1,"1.Resting","13099","2014-10-20 07:15:14.30",2.56,0.952,-0.128,0.336,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.30
1,"1.still",1,"1.Resting","13100","2014-10-20 07:15:14.40",2.59,0.972,-0.14,0.336,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.40
1,"1.still",1,"1.Resting","13101","2014-10-20 07:15:14.44",2.59,0.984,-0.152,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.44
1,"1.still",1,"1.Resting","13102","2014-10-20 07:15:14.48",2.59,1.004,-0.144,0.332,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.48
1,"1.still",1,"1.Resting","13103","2014-10-20 07:15:14.50",2.59,1.004,-0.152,0.332,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.50
1,"1.still",1,"1.Resting","13104","2014-10-20 07:15:14.50",2.56,0.992,-0.132,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.50
1,"1.still",1,"1.Resting","13105","2014-10-20 07:15:14.54",2.59,0.996,-0.132,0.352,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.54
1,"1.still",1,"1.Resting","13106","2014-10-20 07:15:14.64",2.56,1.004,-0.108,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.64
1,"1.still",1,"1.Resting","13107","2014-10-20 07:15:14.68",2.56,1.016,-0.096,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.68
1,"1.still",1,"1.Resting","13108","2014-10-20 07:15:14.72",2.53,1,-0.1,0.336,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.72
1,"1.still",1,"1.Resting","13109","2014-10-20 07:15:14.75",2.53,0.964,-0.092,0.336,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.75
1,"1.still",1,"1.Resting","13110","2014-10-20 07:15:14.75",2.53,0.948,-0.116,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.75
1,"1.still",1,"1.Resting","13111","2014-10-20 07:15:14.78",2.53,0.94,-0.12,0.3,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.78
1,"1.still",1,"1.Resting","13112","2014-10-20 07:15:14.88",2.5,0.944,-0.136,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.88
1,"1.still",1,"1.Resting","13113","2014-10-20 07:15:14.92",2.5,0.928,-0.148,0.332,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.92
1,"1.still",1,"1.Resting","13114","2014-10-20 07:15:14.96",2.5,0.884,-0.16,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:14.96
1,"1.still",1,"1.Resting","13115","2014-10-20 07:15:15.00",2.5,0.872,-0.148,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.00
1,"1.still",1,"1.Resting","13116","2014-10-20 07:15:15.00",2.5,0.864,-0.136,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.00
1,"1.still",1,"1.Resting","13117","2014-10-20 07:15:15.02",2.46,0.86,-0.12,0.36,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.02
1,"1.still",1,"1.Resting","13118","2014-10-20 07:15:15.06",2.46,0.844,-0.108,0.396,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.06
1,"1.still",1,"1.Resting","13119","2014-10-20 07:15:15.16",2.5,0.832,-0.1,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.16
1,"1.still",1,"1.Resting","13120","2014-10-20 07:15:15.20",2.46,0.832,-0.096,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.20
1,"1.still",1,"1.Resting","13121","2014-10-20 07:15:15.24",2.46,0.824,-0.1,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.24
1,"1.still",1,"1.Resting","13122","2014-10-20 07:15:15.25",2.46,0.824,-0.088,0.376,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.25
1,"1.still",1,"1.Resting","13123","2014-10-20 07:15:15.26",2.46,0.832,-0.072,0.352,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.26
1,"1.still",1,"1.Resting","13124","2014-10-20 07:15:15.30",2.46,0.856,-0.06,0.348,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.30
1,"1.still",1,"1.Resting","13125","2014-10-20 07:15:15.40",2.46,0.868,-0.04,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.40
1,"1.still",1,"1.Resting","13126","2014-10-20 07:15:15.44",2.46,0.888,-0.032,0.364,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.44
1,"1.still",1,"1.Resting","13127","2014-10-20 07:15:15.48",2.5,0.892,-0.024,0.364,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.48
1,"1.still",1,"1.Resting","13128","2014-10-20 07:15:15.50",2.5,0.888,-0.024,0.368,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.50
1,"1.still",1,"1.Resting","13129","2014-10-20 07:15:15.50",2.5,0.872,-0.036,0.364,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.50
1,"1.still",1,"1.Resting","13130","2014-10-20 07:15:15.54",2.5,0.876,-0.044,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.54
1,"1.still",1,"1.Resting","13131","2014-10-20 07:15:15.64",2.5,0.884,-0.032,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.64
1,"1.still",1,"1.Resting","13132","2014-10-20 07:15:15.68",2.5,0.884,-0.04,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.68
1,"1.still",1,"1.Resting","13133","2014-10-20 07:15:15.72",2.5,0.88,-0.056,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.72
1,"1.still",1,"1.Resting","13134","2014-10-20 07:15:15.75",2.53,0.876,-0.052,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.75
1,"1.still",1,"1.Resting","13135","2014-10-20 07:15:15.75",2.53,0.884,-0.052,0.388,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.75
1,"1.still",1,"1.Resting","13136","2014-10-20 07:15:15.78",2.53,0.888,-0.072,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.78
1,"1.still",1,"1.Resting","13137","2014-10-20 07:15:15.88",2.53,0.884,-0.08,0.4,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.88
1,"1.still",1,"1.Resting","13138","2014-10-20 07:15:15.92",2.53,0.896,-0.076,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.92
1,"1.still",1,"1.Resting","13139","2014-10-20 07:15:15.96",2.56,0.924,-0.072,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:15.96
1,"1.still",1,"1.Resting","13140","2014-10-20 07:15:16.00",2.56,0.948,-0.084,0.348,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.00
1,"1.still",1,"1.Resting","13141","2014-10-20 07:15:16.00",2.56,0.964,-0.104,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.00
1,"1.still",1,"1.Resting","13142","2014-10-20 07:15:16.02",2.56,0.96,-0.144,0.288,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.02
1,"1.still",1,"1.Resting","13143","2014-10-20 07:15:16.06",2.56,0.972,-0.168,0.296,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.06
1,"1.still",1,"1.Resting","13144","2014-10-20 07:15:16.16",2.56,0.984,-0.168,0.288,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.16
1,"1.still",1,"1.Resting","13145","2014-10-20 07:15:16.20",2.59,0.976,-0.16,0.292,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.20
1,"1.still",1,"1.Resting","13146","2014-10-20 07:15:16.24",2.59,0.984,-0.144,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.24
1,"1.still",1,"1.Resting","13147","2014-10-20 07:15:16.25",2.56,0.98,-0.132,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.25
1,"1.still",1,"1.Resting","13148","2014-10-20 07:15:16.26",2.59,0.992,-0.12,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.26
1,"1.still",1,"1.Resting","13149","2014-10-20 07:15:16.30",2.59,0.992,-0.108,0.3,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.30
1,"1.still",1,"1.Resting","13150","2014-10-20 07:15:16.40",2.59,1,-0.108,0.292,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.40
1,"1.still",1,"1.Resting","13151","2014-10-20 07:15:16.44",2.59,0.996,-0.112,0.296,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.44
1,"1.still",1,"1.Resting","13152","2014-10-20 07:15:16.48",2.56,0.988,-0.092,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.48
1,"1.still",1,"1.Resting","13153","2014-10-20 07:15:16.50",2.56,0.984,-0.096,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.50
1,"1.still",1,"1.Resting","13154","2014-10-20 07:15:16.50",2.56,0.996,-0.104,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.50
1,"1.still",1,"1.Resting","13155","2014-10-20 07:15:16.54",2.56,1.004,-0.104,0.328,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.54
1,"1.still",1,"1.Resting","13156","2014-10-20 07:15:16.64",2.56,1.012,-0.12,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.64
1,"1.still",1,"1.Resting","13157","2014-10-20 07:15:16.68",2.53,0.992,-0.104,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.68
1,"1.still",1,"1.Resting","13158","2014-10-20 07:15:16.72",2.53,0.98,-0.088,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.72
1,"1.still",1,"1.Resting","13159","2014-10-20 07:15:16.75",2.53,0.964,-0.088,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.75
1,"1.still",1,"1.Resting","13160","2014-10-20 07:15:16.75",2.53,0.944,-0.068,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.75
1,"1.still",1,"1.Resting","13161","2014-10-20 07:15:16.78",2.5,0.92,-0.08,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.78
1,"1.still",1,"1.Resting","13162","2014-10-20 07:15:16.88",2.5,0.9,-0.08,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.88
1,"1.still",1,"1.Resting","13163","2014-10-20 07:15:16.92",2.46,0.876,-0.084,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.92
1,"1.still",1,"1.Resting","13164","2014-10-20 07:15:16.96",2.5,0.852,-0.084,0.336,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:16.96
1,"1.still",1,"1.Resting","13165","2014-10-20 07:15:17.00",2.46,0.836,-0.08,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.00
1,"1.still",1,"1.Resting","13166","2014-10-20 07:15:17.00",2.46,0.82,-0.072,0.352,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.00
1,"1.still",1,"1.Resting","13167","2014-10-20 07:15:17.02",2.46,0.808,-0.072,0.36,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.02
1,"1.still",1,"1.Resting","13168","2014-10-20 07:15:17.06",2.46,0.804,-0.068,0.364,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.06
1,"1.still",1,"1.Resting","13169","2014-10-20 07:15:17.16",2.46,0.816,-0.064,0.368,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.16
1,"1.still",1,"1.Resting","13170","2014-10-20 07:15:17.20",2.46,0.832,-0.076,0.376,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.20
1,"1.still",1,"1.Resting","13171","2014-10-20 07:15:17.24",2.46,0.852,-0.092,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.24
1,"1.still",1,"1.Resting","13172","2014-10-20 07:15:17.25",2.46,0.852,-0.104,0.4,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.25
1,"1.still",1,"1.Resting","13173","2014-10-20 07:15:17.26",2.46,0.848,-0.132,0.432,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.26
1,"1.still",1,"1.Resting","13174","2014-10-20 07:15:17.30",2.46,0.852,-0.144,0.436,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.30
1,"1.still",1,"1.Resting","13175","2014-10-20 07:15:17.40",2.5,0.848,-0.148,0.428,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.40
1,"1.still",1,"1.Resting","13176","2014-10-20 07:15:17.44",2.46,0.84,-0.136,0.424,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.44
1,"1.still",1,"1.Resting","13177","2014-10-20 07:15:17.48",2.46,0.852,-0.132,0.408,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.48
1,"1.still",1,"1.Resting","13178","2014-10-20 07:15:17.50",2.5,0.86,-0.14,0.412,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.50
1,"1.still",1,"1.Resting","13179","2014-10-20 07:15:17.50",2.46,0.864,-0.14,0.416,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.50
1,"1.still",1,"1.Resting","13180","2014-10-20 07:15:17.54",2.5,0.876,-0.12,0.432,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.54
1,"1.still",1,"1.Resting","13181","2014-10-20 07:15:17.64",2.5,0.872,-0.136,0.432,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.64
1,"1.still",1,"1.Resting","13182","2014-10-20 07:15:17.68",2.5,0.896,-0.132,0.432,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.68
1,"1.still",1,"1.Resting","13183","2014-10-20 07:15:17.72",2.5,0.876,-0.124,0.44,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.72
1,"1.still",1,"1.Resting","13184","2014-10-20 07:15:17.75",2.5,0.868,-0.12,0.416,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.75
1,"1.still",1,"1.Resting","13185","2014-10-20 07:15:17.75",2.5,0.864,-0.136,0.424,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.75
1,"1.still",1,"1.Resting","13186","2014-10-20 07:15:17.78",2.5,0.856,-0.156,0.42,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.78
1,"1.still",1,"1.Resting","13187","2014-10-20 07:15:17.88",2.53,0.856,-0.176,0.412,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.88
1,"1.still",1,"1.Resting","13188","2014-10-20 07:15:17.92",2.53,0.864,-0.176,0.408,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.92
1,"1.still",1,"1.Resting","13189","2014-10-20 07:15:17.96",2.53,0.872,-0.196,0.404,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:17.96
1,"1.still",1,"1.Resting","13190","2014-10-20 07:15:18.00",2.53,0.884,-0.208,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.00
1,"1.still",1,"1.Resting","13191","2014-10-20 07:15:18.00",2.53,0.896,-0.224,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.00
1,"1.still",1,"1.Resting","13192","2014-10-20 07:15:18.02",2.53,0.908,-0.232,0.36,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.02
1,"1.still",1,"1.Resting","13193","2014-10-20 07:15:18.06",2.53,0.908,-0.244,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.06
1,"1.still",1,"1.Resting","13194","2014-10-20 07:15:18.16",2.56,0.928,-0.26,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.16
1,"1.still",1,"1.Resting","13195","2014-10-20 07:15:18.20",2.53,0.928,-0.252,0.384,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.20
1,"1.still",1,"1.Resting","13196","2014-10-20 07:15:18.24",2.56,0.92,-0.224,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.24
1,"1.still",1,"1.Resting","13197","2014-10-20 07:15:18.25",2.56,0.916,-0.224,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.25
1,"1.still",1,"1.Resting","13198","2014-10-20 07:15:18.26",2.53,0.912,-0.212,0.376,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.26
1,"1.still",1,"1.Resting","13199","2014-10-20 07:15:18.30",2.56,0.92,-0.196,0.388,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.30
1,"1.still",1,"1.Resting","13200","2014-10-20 07:15:18.40",2.53,0.92,-0.172,0.404,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.40
1,"1.still",1,"1.Resting","13201","2014-10-20 07:15:18.44",2.53,0.912,-0.152,0.416,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.44
1,"1.still",1,"1.Resting","13202","2014-10-20 07:15:18.48",2.53,0.916,-0.128,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.48
1,"1.still",1,"1.Resting","13203","2014-10-20 07:15:18.50",2.53,0.908,-0.116,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.50
1,"1.still",1,"1.Resting","13204","2014-10-20 07:15:18.50",2.53,0.904,-0.128,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.50
1,"1.still",1,"1.Resting","13205","2014-10-20 07:15:18.54",2.53,0.9,-0.144,0.364,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.54
1,"1.still",1,"1.Resting","13206","2014-10-20 07:15:18.64",2.53,0.908,-0.144,0.352,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.64
1,"1.still",1,"1.Resting","13207","2014-10-20 07:15:18.68",2.53,0.916,-0.144,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.68
1,"1.still",1,"1.Resting","13208","2014-10-20 07:15:18.72",2.53,0.94,-0.148,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.72
1,"1.still",1,"1.Resting","13209","2014-10-20 07:15:18.75",2.53,0.932,-0.12,0.36,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.75
1,"1.still",1,"1.Resting","13210","2014-10-20 07:15:18.75",2.5,0.928,-0.112,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.75
1,"1.still",1,"1.Resting","13211","2014-10-20 07:15:18.78",2.5,0.92,-0.112,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.78
1,"1.still",1,"1.Resting","13212","2014-10-20 07:15:18.88",2.5,0.916,-0.112,0.328,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.88
1,"1.still",1,"1.Resting","13213","2014-10-20 07:15:18.92",2.5,0.928,-0.132,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.92
1,"1.still",1,"1.Resting","13214","2014-10-20 07:15:18.96",2.5,0.916,-0.132,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:18.96
1,"1.still",1,"1.Resting","13215","2014-10-20 07:15:19.00",2.5,0.92,-0.12,0.368,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.00
1,"1.still",1,"1.Resting","13216","2014-10-20 07:15:19.00",2.5,0.904,-0.12,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.00
1,"1.still",1,"1.Resting","13217","2014-10-20 07:15:19.02",2.5,0.864,-0.088,0.344,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.02
1,"1.still",1,"1.Resting","13218","2014-10-20 07:15:19.06",2.5,0.84,-0.06,0.368,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.06
1,"1.still",1,"1.Resting","13219","2014-10-20 07:15:19.16",2.5,0.832,-0.052,0.36,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.16
1,"1.still",1,"1.Resting","13220","2014-10-20 07:15:19.20",2.5,0.844,-0.072,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.20
1,"1.still",1,"1.Resting","13221","2014-10-20 07:15:19.24",2.5,0.848,-0.088,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.24
1,"1.still",1,"1.Resting","13222","2014-10-20 07:15:19.25",2.5,0.844,-0.124,0.376,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.25
1,"1.still",1,"1.Resting","13223","2014-10-20 07:15:19.26",2.53,0.848,-0.156,0.396,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.26
1,"1.still",1,"1.Resting","13224","2014-10-20 07:15:19.30",2.53,0.86,-0.184,0.416,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.30
1,"1.still",1,"1.Resting","13225","2014-10-20 07:15:19.40",2.53,0.868,-0.18,0.424,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.40
1,"1.still",1,"1.Resting","13226","2014-10-20 07:15:19.44",2.53,0.868,-0.168,0.416,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.44
1,"1.still",1,"1.Resting","13227","2014-10-20 07:15:19.48",2.53,0.872,-0.164,0.444,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.48
1,"1.still",1,"1.Resting","13228","2014-10-20 07:15:19.50",2.53,0.868,-0.184,0.448,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.50
1,"1.still",1,"1.Resting","13229","2014-10-20 07:15:19.50",2.53,0.864,-0.2,0.436,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.50
1,"1.still",1,"1.Resting","13230","2014-10-20 07:15:19.54",2.53,0.848,-0.244,0.42,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.54
1,"1.still",1,"1.Resting","13231","2014-10-20 07:15:19.64",2.53,0.876,-0.26,0.424,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.64
1,"1.still",1,"1.Resting","13232","2014-10-20 07:15:19.68",2.53,0.868,-0.264,0.424,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.68
1,"1.still",1,"1.Resting","13233","2014-10-20 07:15:19.72",2.53,0.86,-0.248,0.436,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.72
1,"1.still",1,"1.Resting","13234","2014-10-20 07:15:19.75",2.56,0.876,-0.244,0.412,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.75
1,"1.still",1,"1.Resting","13235","2014-10-20 07:15:19.75",2.53,0.884,-0.232,0.392,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.75
1,"1.still",1,"1.Resting","13236","2014-10-20 07:15:19.78",2.56,0.884,-0.232,0.38,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.78
1,"1.still",1,"1.Resting","13237","2014-10-20 07:15:19.88",2.53,0.884,-0.232,0.388,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.88
1,"1.still",1,"1.Resting","13238","2014-10-20 07:15:19.92",2.53,0.892,-0.232,0.388,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.92
1,"1.still",1,"1.Resting","13239","2014-10-20 07:15:19.96",2.53,0.912,-0.232,0.356,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:19.96
1,"1.still",1,"1.Resting","13240","2014-10-20 07:15:20.00",2.56,0.92,-0.22,0.328,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.00
1,"1.still",1,"1.Resting","13241","2014-10-20 07:15:20.00",2.53,0.912,-0.192,0.34,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.00
1,"1.still",1,"1.Resting","13242","2014-10-20 07:15:20.02",2.53,0.916,-0.188,0.332,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.02
1,"1.still",1,"1.Resting","13243","2014-10-20 07:15:20.06",2.56,0.932,-0.176,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.06
1,"1.still",1,"1.Resting","13244","2014-10-20 07:15:20.16",2.56,0.936,-0.188,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.16
1,"1.still",1,"1.Resting","13245","2014-10-20 07:15:20.20",2.56,0.916,-0.2,0.316,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.20
1,"1.still",1,"1.Resting","13246","2014-10-20 07:15:20.24",2.53,0.916,-0.216,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.24
1,"1.still",1,"1.Resting","13247","2014-10-20 07:15:20.25",2.56,0.912,-0.224,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.25
1,"1.still",1,"1.Resting","13248","2014-10-20 07:15:20.26",2.56,0.9,-0.224,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.26
1,"1.still",1,"1.Resting","13249","2014-10-20 07:15:20.30",2.56,0.908,-0.204,0.324,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.30
1,"1.still",1,"1.Resting","13250","2014-10-20 07:15:20.40",2.56,0.904,-0.188,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.40
1,"1.still",1,"1.Resting","13251","2014-10-20 07:15:20.44",2.53,0.92,-0.168,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.44
1,"1.still",1,"1.Resting","13252","2014-10-20 07:15:20.48",2.56,0.92,-0.16,0.308,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.48
1,"1.still",1,"1.Resting","13253","2014-10-20 07:15:20.50",2.53,0.932,-0.144,0.312,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.50
1,"1.still",1,"1.Resting","13254","2014-10-20 07:15:20.50",2.53,0.936,-0.148,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.50
1,"1.still",1,"1.Resting","13255","2014-10-20 07:15:20.54",2.53,0.928,-0.148,0.32,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:15:20.54
