"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
1,"1.moving",1,"1.Travelling","74651","2014-12-15 14:56:17.53",0.84,-0.036,0.124,1.112,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.53
1,"1.moving",1,"1.Travelling","74652","2014-12-15 14:56:17.63",0.81,-0.084,0.18,1.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.63
1,"1.moving",1,"1.Travelling","74653","2014-12-15 14:56:17.67",0.81,-0.088,-0.156,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.67
1,"1.moving",1,"1.Travelling","74654","2014-12-15 14:56:17.72",0.81,-0.056,-0.368,0.78,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.72
1,"1.moving",1,"1.Travelling","74655","2014-12-15 14:56:17.75",0.81,0.14,-0.452,0.74,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.75
1,"1.moving",1,"1.Travelling","74656","2014-12-15 14:56:17.75",0.81,0.436,-0.372,0.732,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.75
1,"1.moving",1,"1.Travelling","74657","2014-12-15 14:56:17.78",0.81,0.62,-0.288,0.624,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.78
1,"1.moving",1,"1.Travelling","74658","2014-12-15 14:56:17.88",0.78,0.644,0.052,0.82,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.88
1,"1.moving",1,"1.Travelling","74659","2014-12-15 14:56:17.93",0.81,0.556,0.428,0.784,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.93
1,"1.moving",1,"1.Travelling","74660","2014-12-15 14:56:17.97",0.81,0.564,0.572,0.86,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:17.97
1,"1.moving",1,"1.Travelling","74661","2014-12-15 14:56:18.00",0.84,0.64,0.576,0.82,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.00
1,"1.moving",1,"1.Travelling","74662","2014-12-15 14:56:18.00",0.81,0.672,0.492,0.84,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.00
1,"1.moving",1,"1.Travelling","74663","2014-12-15 14:56:18.03",0.81,0.58,0.42,0.816,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.03
1,"1.moving",1,"1.Travelling","74664","2014-12-15 14:56:18.14",0.81,0.552,0.34,0.72,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.14
1,"1.moving",1,"1.Travelling","74665","2014-12-15 14:56:18.18",0.81,0.536,0.328,0.736,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.18
1,"1.moving",1,"1.Travelling","74666","2014-12-15 14:56:18.22",0.81,0.568,0.264,0.724,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.22
1,"1.moving",1,"1.Travelling","74667","2014-12-15 14:56:18.25",0.84,0.576,0.172,0.724,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.25
1,"1.moving",1,"1.Travelling","74668","2014-12-15 14:56:18.25",0.81,0.648,0.264,0.912,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.25
1,"1.moving",1,"1.Travelling","74669","2014-12-15 14:56:18.29",0.81,0.472,0.08,0.712,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.29
1,"1.moving",1,"1.Travelling","74670","2014-12-15 14:56:18.39",0.81,0.176,0.132,1.032,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.39
1,"1.moving",1,"1.Travelling","74671","2014-12-15 14:56:18.43",0.84,0.048,0.204,1.076,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.43
1,"1.moving",1,"1.Travelling","74672","2014-12-15 14:56:18.47",0.84,-0.088,0.176,1.072,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.47
1,"1.moving",1,"1.Travelling","74673","2014-12-15 14:56:18.50",0.81,-0.18,-0.004,1.028,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.50
1,"1.moving",1,"1.Travelling","74674","2014-12-15 14:56:18.50",0.84,-0.2,-0.352,0.912,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.50
1,"1.moving",1,"1.Travelling","74675","2014-12-15 14:56:18.54",0.81,0.1,-0.684,0.592,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.54
1,"1.moving",1,"1.Travelling","74676","2014-12-15 14:56:18.64",0.81,0.388,-0.616,0.392,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.64
1,"1.moving",1,"1.Travelling","74677","2014-12-15 14:56:18.68",0.81,0.656,-0.304,0.28,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.68
1,"1.moving",1,"1.Travelling","74678","2014-12-15 14:56:18.72",0.84,1.048,0.316,1.268,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.72
1,"1.moving",1,"1.Travelling","74679","2014-12-15 14:56:18.75",0.81,1.06,1.112,0.996,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.75
1,"1.moving",1,"1.Travelling","74680","2014-12-15 14:56:18.75",0.81,0.86,0.86,1.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.75
1,"1.moving",1,"1.Travelling","74681","2014-12-15 14:56:18.79",0.81,0.464,0.44,1.016,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.79
1,"1.moving",1,"1.Travelling","74682","2014-12-15 14:56:18.89",0.81,0.368,0.172,0.908,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.89
1,"1.moving",1,"1.Travelling","74683","2014-12-15 14:56:18.93",0.81,0.368,0.212,0.516,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.93
1,"1.moving",1,"1.Travelling","74684","2014-12-15 14:56:18.98",0.81,0.376,-0.024,0.8,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:18.98
1,"1.moving",1,"1.Travelling","74685","2014-12-15 14:56:19.00",0.84,-0.084,-0.088,0.984,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.00
1,"1.moving",1,"1.Travelling","74686","2014-12-15 14:56:19.00",0.81,-0.18,-0.128,1.172,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.00
1,"1.moving",1,"1.Travelling","74687","2014-12-15 14:56:19.04",0.81,-0.128,-0.416,0.852,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.04
1,"1.moving",1,"1.Travelling","74688","2014-12-15 14:56:19.14",0.81,0.112,-0.66,0.488,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.14
1,"1.moving",1,"1.Travelling","74689","2014-12-15 14:56:19.19",0.81,0.316,-0.492,0.272,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.19
1,"1.moving",1,"1.Travelling","74690","2014-12-15 14:56:19.23",0.84,0.524,-0.304,0.104,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.23
1,"1.moving",1,"1.Travelling","74691","2014-12-15 14:56:19.25",0.84,0.56,-0.188,-0.004,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.25
1,"1.moving",1,"1.Travelling","74692","2014-12-15 14:56:19.25",0.81,1.008,1.344,-1.404,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.25
1,"1.moving",1,"1.Travelling","74693","2014-12-15 14:56:19.29",0.84,0.952,1.476,-0.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.29
1,"1.moving",1,"1.Travelling","74694","2014-12-15 14:56:19.40",0.81,0.816,0.732,0.596,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.40
1,"1.moving",1,"1.Travelling","74695","2014-12-15 14:56:19.44",0.81,0.42,0.096,0.612,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.44
1,"1.moving",1,"1.Travelling","74696","2014-12-15 14:56:19.48",0.81,0.112,-0.4,0.624,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.48
1,"1.moving",1,"1.Travelling","74697","2014-12-15 14:56:19.50",0.81,-0.456,-0.316,1.112,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.50
1,"1.moving",1,"1.Travelling","74698","2014-12-15 14:56:19.50",0.81,-0.18,-0.184,1.3,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.50
1,"1.moving",1,"1.Travelling","74699","2014-12-15 14:56:19.55",0.81,0.028,-0.488,1.236,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.55
1,"1.moving",1,"1.Travelling","74700","2014-12-15 14:56:19.65",0.81,0.044,-0.836,0.88,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.65
1,"1.moving",1,"1.Travelling","74701","2014-12-15 14:56:19.69",0.81,0.168,-0.752,0.308,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.69
1,"1.moving",1,"1.Travelling","74702","2014-12-15 14:56:19.73",0.81,0.356,-0.18,-0.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.73
1,"1.moving",1,"1.Travelling","74703","2014-12-15 14:56:19.75",0.81,0.5,-0.172,0.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.75
1,"1.moving",1,"1.Travelling","74704","2014-12-15 14:56:19.76",0.81,0.6,0.976,-0.692,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.76
1,"1.moving",1,"1.Travelling","74705","2014-12-15 14:56:19.80",0.81,0.632,1.384,0.096,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.80
1,"1.moving",1,"1.Travelling","74706","2014-12-15 14:56:19.90",0.81,0.772,1.012,0.668,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.90
1,"1.moving",1,"1.Travelling","74707","2014-12-15 14:56:19.94",0.81,0.36,0.004,0.504,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.94
1,"1.moving",1,"1.Travelling","74708","2014-12-15 14:56:19.98",0.81,0.252,-0.504,1.236,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:19.98
1,"1.moving",1,"1.Travelling","74709","2014-12-15 14:56:20.00",0.81,-0.416,-0.38,1.468,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.00
1,"1.moving",1,"1.Travelling","74710","2014-12-15 14:56:20.01",0.84,-0.204,-0.456,1.348,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.01
1,"1.moving",1,"1.Travelling","74711","2014-12-15 14:56:20.05",0.81,-0.156,-0.432,1.18,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.05
1,"1.moving",1,"1.Travelling","74712","2014-12-15 14:56:20.15",0.81,-0.084,-0.512,0.908,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.15
1,"1.moving",1,"1.Travelling","74713","2014-12-15 14:56:20.19",0.81,0.076,-0.5,0.364,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.19
1,"1.moving",1,"1.Travelling","74714","2014-12-15 14:56:20.24",0.81,0.328,-0.4,0.312,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.24
1,"1.moving",1,"1.Travelling","74715","2014-12-15 14:56:20.25",0.81,0.408,-0.196,0.136,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.25
1,"1.moving",1,"1.Travelling","74716","2014-12-15 14:56:20.26",0.81,0.532,0.568,1.84,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.26
1,"1.moving",1,"1.Travelling","74717","2014-12-15 14:56:20.30",0.81,0.608,1.232,1.424,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.30
1,"1.moving",1,"1.Travelling","74718","2014-12-15 14:56:20.40",0.84,0.776,1.136,1.412,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.40
1,"1.moving",1,"1.Travelling","74719","2014-12-15 14:56:20.45",0.81,0.748,0.336,1.04,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.45
1,"1.moving",1,"1.Travelling","74720","2014-12-15 14:56:20.49",0.84,0.644,0.208,1.1,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.49
1,"1.moving",1,"1.Travelling","74721","2014-12-15 14:56:20.50",0.81,-0.012,-0.624,0.96,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.50
1,"1.moving",1,"1.Travelling","74722","2014-12-15 14:56:20.51",0.81,-0.064,-0.432,1.132,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.51
1,"1.moving",1,"1.Travelling","74723","2014-12-15 14:56:20.55",0.81,-0.008,-0.444,1.164,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.55
1,"1.moving",1,"1.Travelling","74724","2014-12-15 14:56:20.66",0.81,-0.076,-0.56,1.04,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.66
1,"1.moving",1,"1.Travelling","74725","2014-12-15 14:56:20.70",0.81,-0.052,-0.704,0.796,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.70
1,"1.moving",1,"1.Travelling","74726","2014-12-15 14:56:20.74",0.81,0.248,-0.74,0.42,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.74
1,"1.moving",1,"1.Travelling","74727","2014-12-15 14:56:20.75",0.81,0.408,-0.568,0.22,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.75
1,"1.moving",1,"1.Travelling","74728","2014-12-15 14:56:20.76",0.81,0.412,-0.244,0.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.76
1,"1.moving",1,"1.Travelling","74729","2014-12-15 14:56:20.81",0.84,0.368,0.344,2.676,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.81
1,"1.moving",1,"1.Travelling","74730","2014-12-15 14:56:20.91",0.84,0.54,1.236,2.068,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.91
1,"1.moving",1,"1.Travelling","74731","2014-12-15 14:56:20.95",0.81,0.744,1.224,1.604,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.95
1,"1.moving",1,"1.Travelling","74732","2014-12-15 14:56:20.99",0.81,0.544,0.492,0.988,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:20.99
1,"1.moving",1,"1.Travelling","74733","2014-12-15 14:56:21.00",0.81,0.412,0.132,0.776,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.00
1,"1.moving",1,"1.Travelling","74734","2014-12-15 14:56:21.02",0.84,0.332,-0.224,1.56,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.02
1,"1.moving",1,"1.Travelling","74735","2014-12-15 14:56:21.06",0.81,-0.34,-0.36,1.448,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.06
1,"1.moving",1,"1.Travelling","74736","2014-12-15 14:56:21.16",0.84,-0.172,-0.344,1.264,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.16
1,"1.moving",1,"1.Travelling","74737","2014-12-15 14:56:21.20",0.81,-0.164,-0.496,1.116,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.20
1,"1.moving",1,"1.Travelling","74738","2014-12-15 14:56:21.24",0.81,-0.136,-0.608,0.88,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.24
1,"1.moving",1,"1.Travelling","74739","2014-12-15 14:56:21.25",0.81,0.156,-0.8,0.46,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.25
1,"1.moving",1,"1.Travelling","74740","2014-12-15 14:56:21.27",0.84,0.408,-0.612,0.168,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.27
1,"1.moving",1,"1.Travelling","74741","2014-12-15 14:56:21.31",0.81,0.468,-0.288,-0.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.31
1,"1.moving",1,"1.Travelling","74742","2014-12-15 14:56:21.41",0.84,0.408,-0.048,-0.032,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.41
1,"1.moving",1,"1.Travelling","74743","2014-12-15 14:56:21.45",0.84,0.728,0.588,2.04,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.45
1,"1.moving",1,"1.Travelling","74744","2014-12-15 14:56:21.50",0.84,0.708,1.508,1.6,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.50
1,"1.moving",1,"1.Travelling","74745","2014-12-15 14:56:21.50",0.81,0.82,1.132,1.268,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.50
1,"1.moving",1,"1.Travelling","74746","2014-12-15 14:56:21.52",0.84,0.556,0.128,1.064,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.52
1,"1.moving",1,"1.Travelling","74747","2014-12-15 14:56:21.56",0.84,0.428,0.52,1.884,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.56
1,"1.moving",1,"1.Travelling","74748","2014-12-15 14:56:21.66",0.81,-0.328,-0.004,1.644,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.66
1,"1.moving",1,"1.Travelling","74749","2014-12-15 14:56:21.71",0.81,0.032,0.304,1.46,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.71
1,"1.moving",1,"1.Travelling","74750","2014-12-15 14:56:21.75",0.81,-0.024,0.22,1.472,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.75
1,"1.moving",1,"1.Travelling","74751","2014-12-15 14:56:21.75",0.81,-0.124,-0.44,1.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.75
1,"1.moving",1,"1.Travelling","74752","2014-12-15 14:56:21.77",0.81,0.072,-0.836,0.66,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.77
1,"1.moving",1,"1.Travelling","74753","2014-12-15 14:56:21.81",0.81,0.352,-0.64,0.284,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.81
1,"1.moving",1,"1.Travelling","74754","2014-12-15 14:56:21.92",0.81,0.484,-0.312,0.088,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.92
1,"1.moving",1,"1.Travelling","74755","2014-12-15 14:56:21.96",0.81,0.516,-0.144,-0.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:21.96
1,"1.moving",1,"1.Travelling","74756","2014-12-15 14:56:22.00",0.81,0.412,0.736,3.772,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.00
1,"1.moving",1,"1.Travelling","74757","2014-12-15 14:56:22.00",0.81,0.656,1.62,2.836,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.00
1,"1.moving",1,"1.Travelling","74758","2014-12-15 14:56:22.02",0.81,0.716,1.272,1.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.02
1,"1.moving",1,"1.Travelling","74759","2014-12-15 14:56:22.13",0.81,0.6,0.36,1.192,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.13
1,"1.moving",1,"1.Travelling","74760","2014-12-15 14:56:22.17",0.81,0.148,0.256,1.68,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.17
1,"1.moving",1,"1.Travelling","74761","2014-12-15 14:56:22.21",0.81,-0.396,-0.216,1.452,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.21
1,"1.moving",1,"1.Travelling","74762","2014-12-15 14:56:22.25",0.81,-0.312,-0.228,1.364,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.25
1,"1.moving",1,"1.Travelling","74763","2014-12-15 14:56:22.25",0.84,-0.176,-0.276,1.224,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.25
1,"1.moving",1,"1.Travelling","74764","2014-12-15 14:56:22.28",0.81,-0.172,-0.644,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.28
1,"1.moving",1,"1.Travelling","74765","2014-12-15 14:56:22.38",0.81,0.036,-0.824,0.616,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.38
1,"1.moving",1,"1.Travelling","74766","2014-12-15 14:56:22.42",0.81,0.268,-0.692,0.336,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.42
1,"1.moving",1,"1.Travelling","74767","2014-12-15 14:56:22.46",0.81,0.404,-0.328,0.112,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.46
1,"1.moving",1,"1.Travelling","74768","2014-12-15 14:56:22.50",0.84,0.576,-0.208,0.06,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.50
1,"1.moving",1,"1.Travelling","74769","2014-12-15 14:56:22.50",0.81,1.068,1.188,-0.616,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.50
1,"1.moving",1,"1.Travelling","74770","2014-12-15 14:56:22.53",0.81,0.78,1.368,0.356,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.53
1,"1.moving",1,"1.Travelling","74771","2014-12-15 14:56:22.63",0.84,0.572,1.084,0.772,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.63
1,"1.moving",1,"1.Travelling","74772","2014-12-15 14:56:22.67",0.84,0.5,0.16,0.748,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.67
1,"1.moving",1,"1.Travelling","74773","2014-12-15 14:56:22.71",0.81,0.308,0.336,1.744,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.71
1,"1.moving",1,"1.Travelling","74774","2014-12-15 14:56:22.75",0.81,-0.34,-0.192,1.504,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.75
1,"1.moving",1,"1.Travelling","74775","2014-12-15 14:56:22.75",0.84,-0.252,-0.104,1.532,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.75
1,"1.moving",1,"1.Travelling","74776","2014-12-15 14:56:22.78",0.81,-0.232,-0.076,1.348,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.78
1,"1.moving",1,"1.Travelling","74777","2014-12-15 14:56:22.88",0.81,-0.256,-0.3,1.112,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.88
1,"1.moving",1,"1.Travelling","74778","2014-12-15 14:56:22.92",0.81,-0.104,-0.508,0.892,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.92
1,"1.moving",1,"1.Travelling","74779","2014-12-15 14:56:22.97",0.81,0.136,-0.692,0.632,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:22.97
1,"1.moving",1,"1.Travelling","74780","2014-12-15 14:56:23.00",0.81,0.296,-0.524,0.424,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.00
1,"1.moving",1,"1.Travelling","74781","2014-12-15 14:56:23.00",0.84,0.416,-0.508,0.712,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.00
1,"1.moving",1,"1.Travelling","74782","2014-12-15 14:56:23.03",0.84,0.664,0.508,0.708,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.03
1,"1.moving",1,"1.Travelling","74783","2014-12-15 14:56:23.13",0.81,0.824,0.836,0.956,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.13
1,"1.moving",1,"1.Travelling","74784","2014-12-15 14:56:23.18",0.81,0.792,0.752,1.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.18
1,"1.moving",1,"1.Travelling","74785","2014-12-15 14:56:23.22",0.81,0.536,0.3,0.876,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.22
1,"1.moving",1,"1.Travelling","74786","2014-12-15 14:56:23.25",0.81,0.372,-0.036,0.636,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.25
1,"1.moving",1,"1.Travelling","74787","2014-12-15 14:56:23.25",0.81,0.288,-0.004,0.536,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.25
1,"1.moving",1,"1.Travelling","74788","2014-12-15 14:56:23.28",0.81,0.336,-0.028,0.612,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.28
1,"1.moving",1,"1.Travelling","74789","2014-12-15 14:56:23.39",0.84,-0.072,0.088,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.39
1,"1.moving",1,"1.Travelling","74790","2014-12-15 14:56:23.43",0.84,-0.276,0.032,1.208,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.43
1,"1.moving",1,"1.Travelling","74791","2014-12-15 14:56:23.47",0.81,-0.208,-0.156,1.108,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.47
1,"1.moving",1,"1.Travelling","74792","2014-12-15 14:56:23.50",0.84,-0.244,-0.3,0.996,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.50
1,"1.moving",1,"1.Travelling","74793","2014-12-15 14:56:23.50",0.81,-0.004,-0.616,0.704,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.50
1,"1.moving",1,"1.Travelling","74794","2014-12-15 14:56:23.54",0.81,0.272,-0.636,0.42,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.54
1,"1.moving",1,"1.Travelling","74795","2014-12-15 14:56:23.64",0.84,0.42,-0.376,0.224,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.64
1,"1.moving",1,"1.Travelling","74796","2014-12-15 14:56:23.68",0.81,0.6,0.156,2.796,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.68
1,"1.moving",1,"1.Travelling","74797","2014-12-15 14:56:23.72",0.81,0.68,0.776,1.912,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.72
1,"1.moving",1,"1.Travelling","74798","2014-12-15 14:56:23.75",0.81,0.68,0.74,1.472,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.75
1,"1.moving",1,"1.Travelling","74799","2014-12-15 14:56:23.75",0.84,0.436,0.644,1.412,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.75
1,"1.moving",1,"1.Travelling","74800","2014-12-15 14:56:23.79",0.81,0.44,0.088,1.128,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.79
1,"1.moving",1,"1.Travelling","74801","2014-12-15 14:56:23.89",0.81,0.296,-0.176,0.808,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.89
1,"1.moving",1,"1.Travelling","74802","2014-12-15 14:56:23.93",0.81,0.184,-0.28,0.764,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.93
1,"1.moving",1,"1.Travelling","74803","2014-12-15 14:56:23.97",0.84,-0.18,-0.212,0.948,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:23.97
1,"1.moving",1,"1.Travelling","74804","2014-12-15 14:56:24.00",0.81,-0.336,-0.224,1.124,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:24.00
1,"1.moving",1,"1.Travelling","74805","2014-12-15 14:56:24.00",0.81,-0.288,-0.216,0.952,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:24.00
1,"1.moving",1,"1.Travelling","74806","2014-12-15 14:56:24.04",0.81,-0.224,-0.476,0.864,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:24.04
1,"1.moving",1,"1.Travelling","74807","2014-12-15 14:56:24.14",0.81,-0.028,-0.668,0.66,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:24.14
1,"1.moving",1,"1.Travelling","74808","2014-12-15 14:56:24.18",0.81,0.252,-0.72,0.412,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:24.18
